card_id,purchase_date,city_id,category_1,category_2,category_3,month_lag,purchase_amount
C_ID_ed123e552e,9/22/2017 16:15,160,N,5,B,2,-0.45884956
C_ID_ed123e552e,8/8/2017 13:49,69,N,1,B,1,-0.21920675
C_ID_ed123e552e,9/9/2017 17:36,149,N,5,B,2,-0.72077669
C_ID_ed123e552e,9/9/2017 0:21,149,N,5,B,2,-0.528813
C_ID_ed123e552e,9/23/2017 19:41,69,N,1,B,2,-0.73428553
C_ID_ed123e552e,8/1/2017 0:35,160,N,5,B,1,-0.6520304
C_ID_ed123e552e,9/28/2017 14:39,69,N,1,B,2,-0.73488659
C_ID_ed123e552e,9/10/2017 19:14,69,N,1,C,2,3.59124616
C_ID_ed123e552e,9/9/2017 18:55,57,N,5,B,2,-0.64576434
C_ID_ed123e552e,8/25/2017 18:23,160,N,5,B,1,0.15318026
C_ID_ed123e552e,9/10/2017 17:30,69,N,1,B,2,-0.59679294
C_ID_ed123e552e,9/22/2017 23:06,69,N,1,B,2,-0.57665742
C_ID_ed123e552e,9/12/2017 14:35,69,N,1,B,2,-0.67915325
C_ID_ed123e552e,9/19/2017 22:44,69,N,1,B,2,-0.70934152
C_ID_ed123e552e,8/12/2017 16:26,160,N,5,B,1,-0.70227906
C_ID_ed123e552e,8/19/2017 14:32,160,N,5,B,1,-0.46376323
C_ID_ed123e552e,9/10/2017 18:28,69,N,1,C,2,1.3553012
C_ID_ed123e552e,9/8/2017 21:00,333,N,5,B,2,-0.67024253
C_ID_ed123e552e,9/26/2017 16:11,69,N,1,B,2,-0.39851812
C_ID_ed123e552e,8/27/2017 13:46,160,N,5,B,1,-0.69236156
C_ID_ed123e552e,8/8/2017 13:23,69,N,1,B,1,-0.56959496
C_ID_ed123e552e,8/12/2017 14:38,160,N,5,B,1,-0.68680175
C_ID_ed123e552e,9/10/2017 17:05,69,N,1,B,2,-0.31186023
C_ID_ed123e552e,8/14/2017 19:47,160,N,5,B,1,-0.72594581
C_ID_ed123e552e,9/9/2017 21:24,19,N,1,B,2,-0.62218775
C_ID_ed123e552e,8/12/2017 19:28,160,N,5,B,1,-0.63571161
C_ID_ed123e552e,9/8/2017 19:07,160,N,5,B,2,-0.56499684
C_ID_ed123e552e,9/13/2017 20:37,213,N,1,C,2,0.81472244
C_ID_ed123e552e,9/9/2017 1:32,149,N,5,C,2,0.38917163
C_ID_ed123e552e,9/22/2017 21:51,69,N,1,B,2,-0.63871691
C_ID_ed123e552e,9/10/2017 19:31,69,N,1,B,2,-0.70934152
C_ID_ed123e552e,9/10/2017 17:19,69,N,1,B,2,-0.68056575
C_ID_ed123e552e,8/1/2017 18:05,160,N,5,B,1,-0.67719981
C_ID_ed123e552e,9/19/2017 17:35,69,N,1,B,2,-0.70227906
C_ID_ed123e552e,9/23/2017 16:25,69,N,1,C,2,2.99424285
C_ID_ed123e552e,8/22/2017 18:23,69,N,1,B,1,-0.5422467
C_ID_ed123e552e,8/9/2017 8:27,69,N,1,B,1,-0.70197853
C_ID_ed123e552e,9/9/2017 19:53,57,N,5,B,2,-0.67327789
C_ID_ed123e552e,8/3/2017 13:49,160,N,5,B,1,-0.69206103
C_ID_ed123e552e,9/23/2017 17:34,69,N,1,C,2,5.26369692
C_ID_ed123e552e,8/27/2017 20:17,69,N,1,B,1,-0.7236167
C_ID_ed123e552e,9/7/2017 13:08,-1,Y,,C,2,0.57542524
C_ID_ed123e552e,9/18/2017 19:59,69,N,1,B,2,-0.44652782
C_ID_ed123e552e,8/16/2017 22:35,160,N,5,B,1,-0.45736194
C_ID_ed123e552e,9/13/2017 18:48,69,N,1,B,2,-0.71685477
C_ID_ed123e552e,8/26/2017 20:52,160,N,5,B,1,-0.61392317
C_ID_ed123e552e,9/11/2017 17:06,69,N,1,B,2,-0.48221579
C_ID_ed123e552e,9/25/2017 19:50,69,N,1,B,2,-0.68680175
C_ID_ed123e552e,8/21/2017 21:51,69,N,1,B,1,-0.71577286
C_ID_ed123e552e,8/26/2017 14:42,160,N,5,B,1,-0.29615752
C_ID_ed123e552e,9/15/2017 17:47,160,N,5,B,2,-0.31301727
C_ID_ed123e552e,9/9/2017 17:33,149,N,5,B,2,-0.60463678
C_ID_ed123e552e,9/13/2017 21:47,213,N,1,B,2,-0.58251776
C_ID_347f87f10e,6/24/2017 13:53,19,N,1,A,1,-0.7131282
C_ID_347f87f10e,6/11/2017 13:05,19,N,1,A,1,-0.66202303
C_ID_347f87f10e,6/11/2017 19:22,19,N,1,A,1,-0.71685477
C_ID_347f87f10e,6/12/2017 22:00,19,N,1,A,1,-0.69972455
C_ID_347f87f10e,6/16/2017 14:55,19,N,1,A,1,-0.71865795
C_ID_347f87f10e,6/3/2017 17:59,19,N,1,A,1,-0.63563648
C_ID_347f87f10e,6/14/2017 20:38,19,N,1,A,1,-0.73460108
C_ID_347f87f10e,6/28/2017 13:38,265,N,1,A,1,-0.72474369
C_ID_347f87f10e,6/28/2017 16:03,265,N,1,A,1,-0.61169924
C_ID_347f87f10e,6/3/2017 12:40,19,N,1,A,1,-0.694315
C_ID_347f87f10e,6/3/2017 12:57,19,N,1,A,1,-0.7236167
C_ID_347f87f10e,6/28/2017 14:57,265,N,1,A,1,-0.61918245
C_ID_b78b96943f,3/17/2018 11:52,69,N,1,B,1,-0.74089719
C_ID_b78b96943f,4/3/2018 12:07,261,N,1,B,2,-0.67177524
C_ID_b78b96943f,4/6/2018 17:29,261,N,1,C,2,-0.30512835
C_ID_b78b96943f,4/19/2018 13:38,261,N,1,B,2,-0.6838866
C_ID_b78b96943f,4/4/2018 14:20,261,N,1,B,2,-0.71685477
C_ID_b78b96943f,4/19/2018 16:45,261,N,1,B,2,-0.74164852
C_ID_6cbc158c1b,3/19/2018 14:37,212,N,4,C,1,-0.29641297
C_ID_6cbc158c1b,4/5/2018 14:56,212,N,4,C,2,-0.4944624
C_ID_6cbc158c1b,4/24/2018 12:32,212,N,4,B,2,-0.72137775
C_ID_6cbc158c1b,3/29/2018 10:17,212,N,4,B,1,-0.69814676
C_ID_6cbc158c1b,3/6/2018 14:09,212,N,4,B,1,-0.607026
C_ID_6cbc158c1b,4/30/2018 14:02,212,N,4,C,2,-0.61181945
C_ID_6cbc158c1b,3/29/2018 14:14,212,N,4,B,1,-0.66922073
C_ID_6cbc158c1b,3/17/2018 8:34,212,N,4,B,1,-0.52151012
C_ID_6cbc158c1b,4/5/2018 20:54,212,N,4,B,2,-0.49020989
C_ID_6cbc158c1b,3/11/2018 11:57,212,N,4,B,1,-0.45183218
C_ID_6cbc158c1b,4/23/2018 11:19,212,N,4,B,2,-0.63120365
C_ID_0fbd72cb18,7/13/2017 14:15,271,N,1,A,2,-0.72887598
C_ID_0fbd72cb18,6/25/2017 19:17,69,N,1,A,1,-0.73413526
C_ID_0fbd72cb18,7/13/2017 5:10,140,N,1,A,2,-0.73037863
C_ID_0fbd72cb18,7/11/2017 11:31,213,N,1,A,2,-0.70483356
C_ID_0fbd72cb18,6/26/2017 17:01,69,N,1,A,1,-0.7365395
C_ID_0fbd72cb18,7/28/2017 4:02,19,N,1,A,2,-0.72211405
C_ID_0fbd72cb18,7/9/2017 14:00,213,N,1,A,2,-0.66426198
C_ID_0fbd72cb18,6/8/2017 14:05,69,N,1,A,1,-0.68680175
C_ID_4bff09e009,4/24/2018 17:38,314,N,1,B,2,-0.73638924
C_ID_4bff09e009,3/6/2018 13:28,105,N,1,B,1,-0.71108459
C_ID_4bff09e009,3/15/2018 17:28,314,N,1,B,1,-0.54447063
C_ID_4bff09e009,3/22/2018 12:52,19,N,1,B,1,-0.73188128
C_ID_4bff09e009,3/6/2018 14:47,105,N,1,B,1,-0.73939454
C_ID_4bff09e009,4/12/2018 13:18,105,N,1,B,2,-0.74510461
C_ID_4bff09e009,3/15/2018 7:51,314,N,1,B,1,-0.66360081
C_ID_4bff09e009,4/4/2018 13:13,19,N,1,B,2,-0.66426198
C_ID_4bff09e009,4/19/2018 12:30,19,N,1,B,2,-0.6982219
C_ID_4bff09e009,4/6/2018 17:08,19,N,1,B,2,-0.68680175
C_ID_4bff09e009,3/17/2018 13:43,314,N,1,B,1,-0.67021248
C_ID_4bff09e009,4/3/2018 4:31,314,N,1,B,2,-0.73714056
C_ID_4bff09e009,3/9/2018 12:22,19,N,1,B,1,-0.56658965
C_ID_4bff09e009,4/21/2018 22:45,314,N,1,B,2,-0.58822783
C_ID_4bff09e009,3/19/2018 8:21,83,N,1,B,1,-0.73789189
C_ID_4bff09e009,4/19/2018 12:55,19,N,1,B,2,-0.73116001
C_ID_4bff09e009,3/15/2018 18:59,19,N,1,B,1,-0.47748244
C_ID_4bff09e009,3/27/2018 12:45,19,N,1,B,1,-0.73811729
C_ID_4bff09e009,3/7/2018 13:42,19,N,1,B,1,-0.73527728
C_ID_4bff09e009,4/18/2018 10:29,327,N,1,B,2,-0.63163942
C_ID_4bff09e009,4/3/2018 10:35,69,N,1,B,2,-0.7338197
C_ID_4bff09e009,4/24/2018 14:20,19,N,1,B,2,-0.74001063
C_ID_4bff09e009,4/3/2018 11:57,69,N,1,B,2,-0.67177524
C_ID_4bff09e009,3/2/2018 9:52,19,N,1,B,1,-0.67177524
C_ID_4bff09e009,3/15/2018 17:36,19,N,1,B,1,-0.32618049
C_ID_4bff09e009,4/16/2018 17:53,327,N,1,B,2,-0.73916914
C_ID_dd1a3aa1bf,4/11/2018 12:01,183,N,1,B,2,-0.68064088
C_ID_dd1a3aa1bf,3/1/2018 19:15,244,N,3,B,1,-0.27295659
C_ID_dd1a3aa1bf,3/22/2018 16:32,116,N,1,B,1,-0.55867068
C_ID_dd1a3aa1bf,3/1/2018 12:26,116,N,1,C,1,-0.49190789
C_ID_dd1a3aa1bf,3/23/2018 9:45,19,N,1,B,1,-0.69281235
C_ID_dd1a3aa1bf,3/5/2018 11:55,116,N,1,B,1,-0.64112115
C_ID_dd1a3aa1bf,4/20/2018 17:20,183,N,1,B,2,-0.71027316
C_ID_dd1a3aa1bf,3/20/2018 11:21,244,N,3,,1,0.22981547
C_ID_dd1a3aa1bf,3/21/2018 17:47,183,N,1,B,1,-0.7004909
C_ID_dd1a3aa1bf,4/25/2018 15:49,183,N,1,B,2,-0.6838265
C_ID_dd1a3aa1bf,3/28/2018 15:32,244,N,3,B,1,-0.66695173
C_ID_dd1a3aa1bf,4/24/2018 12:28,188,N,1,B,2,-0.73413526
C_ID_dd1a3aa1bf,3/28/2018 11:30,244,N,3,B,1,-0.67177524
C_ID_dd1a3aa1bf,3/27/2018 14:00,69,N,1,B,1,-0.54786662
C_ID_dd1a3aa1bf,4/2/2018 14:42,244,N,3,B,2,-0.72263998
C_ID_dd1a3aa1bf,4/26/2018 14:05,244,N,3,,2,-0.39297334
C_ID_dd1a3aa1bf,3/5/2018 7:13,-1,Y,,B,1,-0.52151012
C_ID_4e5e788f3b,3/16/2018 14:32,69,N,1,B,1,-0.73203155
C_ID_4e5e788f3b,3/16/2018 15:06,69,N,1,B,1,-0.70705749
C_ID_4e5e788f3b,3/10/2018 17:17,48,N,1,B,1,-0.73789189
C_ID_4e5e788f3b,4/3/2018 13:08,69,N,1,B,2,-0.7206114
C_ID_4e5e788f3b,4/5/2018 13:40,69,N,1,B,2,-0.70483356
C_ID_4e5e788f3b,4/22/2018 17:28,69,N,1,B,2,-0.6719255
C_ID_4e5e788f3b,4/14/2018 9:58,69,N,1,B,2,-0.69215119
C_ID_4e5e788f3b,3/19/2018 13:28,69,N,1,B,1,-0.72286538
C_ID_bd08b924db,3/5/2018 9:44,69,N,1,B,1,-0.6883044
C_ID_bd08b924db,3/5/2018 17:34,69,N,1,B,1,-0.65399887
C_ID_bd08b924db,4/27/2018 10:27,69,N,1,,2,0.30344538
C_ID_bd08b924db,3/23/2018 13:15,69,N,1,B,1,-0.56689018
C_ID_bd08b924db,4/27/2018 13:44,69,N,1,B,2,-0.70047587
C_ID_bd08b924db,4/19/2018 16:00,69,N,1,B,2,-0.67177524
C_ID_bd08b924db,4/23/2018 13:59,69,N,1,B,2,-0.61918245
C_ID_dbd0ca9053,3/18/2018 15:19,69,N,1,A,1,-0.73188128
C_ID_dbd0ca9053,3/8/2018 15:53,116,N,1,A,1,-0.63000153
C_ID_dbd0ca9053,3/7/2018 12:20,116,N,1,A,1,-0.63172958
C_ID_dbd0ca9053,3/1/2018 13:53,116,N,1,A,1,-0.7436771
C_ID_dbd0ca9053,3/7/2018 16:56,69,N,1,A,1,-0.70728288
C_ID_dbd0ca9053,4/16/2018 16:02,283,N,1,A,2,-0.73188128
C_ID_dbd0ca9053,3/8/2018 15:37,116,N,1,A,1,-0.62399093
C_ID_dbd0ca9053,4/4/2018 13:14,283,N,1,A,2,-0.71206131
C_ID_dbd0ca9053,4/4/2018 11:51,283,N,1,A,2,-0.68537423
C_ID_dbd0ca9053,4/4/2018 13:35,283,N,1,A,2,-0.71611847
C_ID_dbd0ca9053,3/8/2018 0:39,69,N,1,A,1,-0.70964205
C_ID_dbd0ca9053,4/10/2018 20:25,116,N,1,A,2,-0.70194847
C_ID_427b5c505e,1/12/2018 15:30,213,N,1,A,1,-0.74239984
C_ID_427b5c505e,1/22/2018 11:01,213,N,1,A,1,-0.72519449
C_ID_427b5c505e,1/11/2018 13:15,213,N,1,A,1,-0.71910875
C_ID_427b5c505e,1/15/2018 14:21,213,N,1,A,1,-0.64172221
C_ID_f8598ef051,4/10/2018 11:36,17,N,4,A,2,-0.73116001
C_ID_f8598ef051,4/20/2018 16:54,143,N,5,A,2,-0.70197853
C_ID_f8598ef051,3/14/2018 19:07,17,N,4,A,1,-0.69581766
C_ID_f8598ef051,4/21/2018 21:42,17,N,4,A,2,-0.68680175
C_ID_f8598ef051,3/7/2018 9:28,17,N,4,A,1,-0.49731743
C_ID_f8598ef051,3/1/2018 13:33,158,N,1,A,1,-0.53655166
C_ID_f8598ef051,3/5/2018 10:27,17,N,4,A,1,-0.72602094
C_ID_f8598ef051,4/10/2018 8:02,17,N,4,A,2,-0.67481059
C_ID_f8598ef051,3/15/2018 20:32,17,N,4,A,1,0.9030032
C_ID_f8598ef051,4/11/2018 12:02,17,N,4,A,2,-0.40721847
C_ID_f8598ef051,3/14/2018 19:05,17,N,4,A,1,-0.66426198
C_ID_f8598ef051,3/9/2018 9:53,17,N,4,A,1,-0.57775435
C_ID_f8598ef051,4/20/2018 11:12,17,N,4,A,2,-0.67448001
C_ID_f8598ef051,4/11/2018 7:13,17,N,4,A,2,-0.70333091
C_ID_f8598ef051,3/11/2018 16:31,17,N,4,A,1,-0.73503685
C_ID_f8598ef051,4/20/2018 16:36,17,N,4,A,2,-0.6607608
C_ID_f8598ef051,4/9/2018 12:58,17,N,4,A,2,-0.61347237
C_ID_f8598ef051,4/9/2018 11:03,17,N,4,A,2,-0.72143786
C_ID_c4766dde6f,2/25/2018 12:48,19,N,1,B,1,-0.51289993
C_ID_c4766dde6f,2/22/2018 11:50,23,N,1,B,1,-0.7176061
C_ID_c4766dde6f,2/22/2018 6:14,19,N,1,B,1,-0.71445053
C_ID_c4766dde6f,2/17/2018 14:34,272,N,1,B,1,-0.55581564
C_ID_c4766dde6f,2/22/2018 5:29,19,N,1,B,1,-0.58371988
C_ID_c4766dde6f,3/15/2018 8:05,233,N,1,B,2,-0.72827492
C_ID_c4766dde6f,2/19/2018 12:51,233,N,1,B,1,-0.69732031
C_ID_c4766dde6f,2/5/2018 21:11,233,N,1,B,1,-0.24753173
C_ID_c4766dde6f,3/16/2018 15:53,233,N,1,B,2,-0.64998679
C_ID_c4766dde6f,2/24/2018 16:45,233,N,1,B,1,-0.71542725
C_ID_c4766dde6f,2/3/2018 20:40,233,N,1,B,1,-0.66801861
C_ID_c4766dde6f,3/13/2018 14:06,233,N,1,B,2,-0.68886038
C_ID_c4766dde6f,3/6/2018 13:07,233,N,1,B,2,-0.66056546
C_ID_c4766dde6f,2/20/2018 16:44,19,N,1,B,1,-0.66565945
C_ID_8f02e97041,3/4/2018 16:05,314,N,1,B,2,-0.67177524
C_ID_8f02e97041,3/15/2018 18:10,69,N,1,B,2,-0.68770334
C_ID_8f02e97041,2/2/2018 22:11,69,N,1,B,1,-0.65975403
C_ID_8f02e97041,3/7/2018 14:36,69,N,1,B,2,-0.68346586
C_ID_8f02e97041,3/29/2018 10:25,69,N,1,B,2,-0.7201606
C_ID_8f02e97041,3/29/2018 18:53,128,N,1,B,2,-0.67628319
C_ID_8f02e97041,2/11/2018 15:50,69,N,1,B,1,-0.69398442
C_ID_8f02e97041,3/4/2018 19:15,314,N,1,B,2,-0.69957428
C_ID_8f02e97041,2/12/2018 9:22,213,N,1,B,1,-0.38627151
C_ID_8f02e97041,2/21/2018 11:46,128,N,1,B,1,-0.64172221
C_ID_8f02e97041,2/7/2018 13:19,69,N,1,B,1,-0.61181945
C_ID_9ae8018927,9/9/2017 22:46,333,N,5,A,2,-0.64472752
C_ID_9ae8018927,9/13/2017 20:39,182,N,5,A,2,-0.70182826
C_ID_62c695d3b7,3/22/2018 14:18,1,N,1,C,1,0.16369882
C_ID_62c695d3b7,4/7/2018 21:21,1,N,1,B,2,-0.71463085
C_ID_62c695d3b7,4/10/2018 11:05,1,N,1,B,2,-0.694315
C_ID_61c93b274d,3/27/2018 12:48,96,N,1,B,1,-0.70964205
C_ID_61c93b274d,3/26/2018 10:46,213,N,1,B,1,-0.65674872
C_ID_61c93b274d,4/3/2018 10:25,49,N,1,B,2,-0.67177524
C_ID_61c93b274d,3/26/2018 10:54,69,N,1,B,1,-0.67177524
C_ID_61c93b274d,3/23/2018 13:12,96,N,1,B,1,-0.59664268
C_ID_61c93b274d,4/5/2018 15:43,96,N,1,B,2,-0.70182826
C_ID_61c93b274d,4/30/2018 14:27,96,N,1,B,2,-0.65484036
C_ID_61c93b274d,4/3/2018 11:32,107,N,1,B,2,-0.67177524
C_ID_61c93b274d,3/21/2018 18:39,96,N,1,B,1,-0.65103865
C_ID_61c93b274d,4/2/2018 12:02,244,N,3,,2,-0.37875826
C_ID_61c93b274d,3/22/2018 15:34,69,N,1,B,1,-0.66426198
C_ID_61c93b274d,4/2/2018 14:52,69,N,1,B,2,-0.54104458
C_ID_61c93b274d,4/16/2018 10:35,69,N,1,B,2,-0.67177524
C_ID_61c93b274d,4/27/2018 13:33,69,N,1,B,2,-0.67177524
C_ID_3dc072abb5,9/21/2017 16:27,69,N,1,A,2,-0.64021956
C_ID_3dc072abb5,8/26/2017 16:43,69,N,1,A,1,-0.65781561
C_ID_3dc072abb5,9/20/2017 16:31,69,N,1,A,2,-0.69371394
C_ID_3dc072abb5,9/21/2017 18:11,69,N,1,A,2,-0.68831943
C_ID_3dc072abb5,8/28/2017 13:50,69,N,1,A,1,-0.68980705
C_ID_3dc072abb5,8/28/2017 14:00,69,N,1,A,1,-0.6537885
C_ID_3dc072abb5,9/18/2017 17:48,69,N,1,A,2,-0.65674872
C_ID_3dc072abb5,8/25/2017 13:47,69,N,1,A,1,-0.69039308
C_ID_3dc072abb5,9/24/2017 18:07,69,N,1,A,2,-0.71084417
C_ID_9564480b58,12/11/2017 17:52,17,N,4,A,1,-0.74089719
C_ID_9564480b58,1/4/2018 17:58,17,N,4,A,2,-0.63420896
C_ID_9564480b58,12/7/2017 14:02,17,N,4,A,1,-0.6719255
C_ID_9564480b58,1/23/2018 8:29,17,N,4,A,2,-0.70979231
C_ID_9564480b58,12/7/2017 17:37,17,N,4,A,1,-0.71685477
C_ID_9564480b58,1/3/2018 14:49,17,N,4,A,2,-0.44637756
C_ID_9564480b58,12/22/2017 17:37,17,N,4,A,1,-0.72414263
C_ID_9564480b58,1/19/2018 12:28,17,N,4,A,2,-0.73939454
C_ID_eb71b8ba08,3/10/2018 20:49,35,N,1,A,2,-0.694315
C_ID_86f444f1e2,1/26/2018 13:00,244,N,5,A,2,-0.44637756
C_ID_86f444f1e2,1/28/2018 14:14,323,N,3,A,2,-0.67177524
C_ID_86f444f1e2,12/30/2017 19:55,323,N,3,A,1,-0.71084417
C_ID_0f0f381874,4/15/2018 9:32,137,N,3,A,2,-0.72441311
C_ID_0f0f381874,4/6/2018 20:52,137,N,3,A,2,-0.60631975
C_ID_0f0f381874,3/20/2018 8:45,137,N,3,A,1,-0.68229379
C_ID_591908925c,4/14/2018 18:10,52,N,4,B,2,-0.73635918
C_ID_591908925c,3/24/2018 14:14,52,N,4,B,1,-0.72436803
C_ID_591908925c,3/28/2018 9:32,52,N,4,B,1,-0.72737333
C_ID_591908925c,4/12/2018 10:18,52,N,4,B,2,-0.73188128
C_ID_591908925c,3/16/2018 14:57,52,N,4,B,1,-0.71685477
C_ID_591908925c,3/9/2018 14:05,52,N,4,B,1,-0.74089719
C_ID_591908925c,3/28/2018 9:20,52,N,4,C,1,-0.60746177
C_ID_591908925c,4/14/2018 11:42,52,N,4,B,2,-0.73188128
C_ID_591908925c,3/19/2018 20:53,52,N,4,B,1,-0.72737333
C_ID_591908925c,3/24/2018 18:15,-1,Y,,B,1,-0.74089719
C_ID_591908925c,3/13/2018 11:38,52,N,4,C,1,-0.62519305
C_ID_591908925c,3/27/2018 18:15,52,N,4,B,1,-0.7305289
C_ID_591908925c,3/13/2018 7:39,52,N,4,B,1,-0.67928849
C_ID_591908925c,3/22/2018 17:14,52,N,4,B,1,-0.74315117
C_ID_395ac20564,3/9/2018 6:09,87,N,3,A,2,-0.57486926
C_ID_76e4bfa75a,4/3/2018 13:05,199,N,4,A,2,-0.371245
C_ID_76e4bfa75a,3/12/2018 9:04,19,N,1,A,1,-0.42383779
C_ID_76e4bfa75a,3/16/2018 14:15,19,N,1,A,1,-0.71084417
C_ID_76e4bfa75a,3/29/2018 12:40,19,N,1,A,1,-0.60716124
C_ID_76e4bfa75a,3/29/2018 12:28,172,N,4,A,1,-0.66585479
C_ID_76e4bfa75a,3/20/2018 11:43,172,N,4,A,1,-0.72136273
C_ID_76e4bfa75a,4/30/2018 18:04,19,N,1,A,2,-0.30775799
C_ID_76e4bfa75a,3/20/2018 8:50,172,N,4,A,1,-0.70182826
C_ID_76e4bfa75a,3/20/2018 11:39,172,N,4,A,1,-0.62819835
C_ID_76e4bfa75a,3/3/2018 15:22,172,N,4,A,1,-0.6590027
C_ID_76e4bfa75a,3/3/2018 13:59,172,N,4,A,1,-0.71685477
C_ID_76e4bfa75a,3/19/2018 15:24,199,N,4,A,1,-0.7206114
C_ID_044d27650c,1/27/2018 21:02,148,N,3,B,1,-0.68379645
C_ID_044d27650c,1/27/2018 12:37,148,N,3,B,1,-0.64172221
C_ID_044d27650c,2/16/2018 16:06,147,N,3,B,2,-0.62537337
C_ID_044d27650c,1/27/2018 17:49,148,N,3,C,1,-0.46741468
C_ID_044d27650c,2/16/2018 18:43,137,N,3,C,2,-0.46185487
C_ID_044d27650c,2/5/2018 14:06,218,N,1,C,2,-0.10798051
C_ID_044d27650c,2/16/2018 11:34,147,N,3,,2,-0.62525316
C_ID_044d27650c,2/16/2018 13:57,147,N,3,C,2,-0.63273636
C_ID_3d285fa7de,4/6/2018 17:35,19,N,1,A,2,-0.26605942
C_ID_3d285fa7de,3/24/2018 11:53,140,N,1,B,1,-0.70182826
C_ID_3d285fa7de,4/6/2018 17:28,19,N,1,A,2,-0.64355545
C_ID_3d285fa7de,4/14/2018 18:00,19,N,1,A,2,-0.71118978
C_ID_3d285fa7de,4/16/2018 17:21,19,N,1,A,2,-0.55156314
C_ID_3d285fa7de,4/30/2018 10:09,19,N,1,B,2,-0.59664268
C_ID_3d285fa7de,4/22/2018 11:32,19,N,1,A,2,-0.67177524
C_ID_3d285fa7de,4/30/2018 19:39,140,N,1,A,2,-0.73939454
C_ID_3d285fa7de,3/24/2018 18:11,140,N,1,B,1,-0.67829674
C_ID_3d285fa7de,3/20/2018 8:54,19,N,1,B,1,-0.61166919
C_ID_3d285fa7de,4/18/2018 19:23,19,N,1,A,2,-0.59664268
C_ID_3d285fa7de,3/24/2018 17:12,149,N,1,B,1,-0.67177524
C_ID_3d285fa7de,3/23/2018 13:23,140,N,1,A,1,-0.73338393
C_ID_6ba8990f24,3/20/2018 10:29,33,N,1,A,1,-0.70182826
C_ID_6ba8990f24,4/13/2018 17:30,69,N,1,A,2,-0.68534418
C_ID_6ba8990f24,3/2/2018 16:00,-1,Y,,A,1,-0.74689277
C_ID_6ba8990f24,4/5/2018 14:19,33,N,1,A,2,-0.73338393
C_ID_6ba8990f24,4/9/2018 14:42,33,N,1,A,2,-0.70859019
C_ID_6ba8990f24,4/9/2018 13:19,248,N,1,A,2,-0.70040074
C_ID_6ba8990f24,3/24/2018 14:01,33,N,1,A,1,-0.71685477
C_ID_6ba8990f24,3/8/2018 14:28,33,N,1,A,1,-0.62767242
C_ID_6ba8990f24,4/1/2018 12:49,158,N,1,A,2,-0.70774871
C_ID_6ba8990f24,3/29/2018 16:32,33,N,1,A,1,-0.67444996
C_ID_6ba8990f24,3/24/2018 10:29,33,N,1,A,1,-0.70197853
C_ID_6ba8990f24,3/6/2018 10:13,33,N,1,A,1,-0.3046475
C_ID_6ba8990f24,3/12/2018 14:50,229,N,1,A,1,-0.61704868
C_ID_6ba8990f24,4/9/2018 11:34,33,N,1,A,2,-0.71302301
C_ID_6ba8990f24,3/15/2018 14:22,33,N,1,A,1,-0.68980705
C_ID_6ba8990f24,4/1/2018 12:37,229,N,1,A,2,-0.71084417
C_ID_6ba8990f24,3/31/2018 10:50,33,N,1,A,1,-0.62616977
C_ID_6ba8990f24,4/9/2018 14:14,33,N,1,A,2,-0.707914
C_ID_7eca8e579f,4/5/2018 18:39,213,N,1,A,2,-0.72773397
C_ID_7eca8e579f,4/24/2018 20:57,213,N,1,A,2,-0.69662909
C_ID_7eca8e579f,4/4/2018 20:23,213,N,1,A,2,-0.67823664
C_ID_7eca8e579f,4/2/2018 8:50,160,N,5,A,2,-0.62082033
C_ID_7eca8e579f,4/7/2018 15:39,213,N,1,A,2,-0.67478054
C_ID_7eca8e579f,4/2/2018 9:35,160,N,5,A,2,-0.7335342
C_ID_7eca8e579f,4/6/2018 20:44,213,N,1,A,2,-0.72391723
C_ID_7eca8e579f,4/1/2018 17:01,333,N,5,A,2,-0.72962731
C_ID_7eca8e579f,4/9/2018 22:57,69,N,1,A,2,-0.73263261
C_ID_7eca8e579f,4/8/2018 13:19,213,N,1,A,2,-0.6808212
C_ID_4bbcbcc73d,11/19/2017 0:00,246,N,3,A,2,-0.67177524
C_ID_4bbcbcc73d,11/10/2017 23:33,246,N,3,A,2,-0.62130118
C_ID_4bbcbcc73d,11/14/2017 18:07,246,N,3,A,2,-0.72472866
C_ID_4bbcbcc73d,10/29/2017 18:56,246,N,3,A,1,-0.70489367
C_ID_4bbcbcc73d,11/7/2017 16:43,246,N,3,A,2,-0.70182826
C_ID_4bbcbcc73d,10/19/2017 4:30,246,N,3,A,1,-0.63916771
C_ID_acf57ce078,9/24/2017 18:59,-1,Y,,B,2,-0.74540514
C_ID_acf57ce078,8/16/2017 17:26,76,N,3,A,1,-0.16237649
C_ID_acf57ce078,8/6/2017 11:43,76,N,3,A,1,-0.64525344
C_ID_acf57ce078,8/19/2017 20:16,76,N,3,A,1,-0.6266957
C_ID_acf57ce078,8/19/2017 11:23,76,N,3,A,1,0.03447082
C_ID_acf57ce078,8/20/2017 8:39,76,N,3,A,1,-0.6457944
C_ID_acf57ce078,9/3/2017 23:11,76,N,3,A,2,-0.4100134
C_ID_acf57ce078,9/27/2017 9:39,76,N,3,A,2,-0.67177524
C_ID_acf57ce078,9/19/2017 18:52,76,N,3,A,2,-0.59063207
C_ID_acf57ce078,9/8/2017 20:58,76,N,3,A,2,-0.7365395
C_ID_acf57ce078,9/19/2017 13:30,76,N,3,A,2,-0.59664268
C_ID_f01b42e836,6/18/2017 20:31,24,N,1,A,2,-0.46583689
