review,rating
It's amazing 🤩🤩🤩READ MORE,5
Very nice headsetsWorth for moneyAmazing productREAD MORE,4
Boat headphone 400 is the best headphone and bass quality is increasing for boat 400 but value for money and quality is excellent in moneyREAD MORE,5
So tight that gives pain on ear but other things is goodREAD MORE,1
Sound quality is decent but when it on sound so bad and cracking noise also happen some timeREAD MORE,3
Nice extra bass I like 😘READ MORE,5
Not badREAD MORE,4
Average qualityREAD MORE,3
Very bad do not buy from Flipkart WiiREAD MORE,1
Bluetooth connection lost It shows in available devices but after connecting it the headphone shuts offREAD MORE,1
Awesome❤️READ MORE,5
Not badREAD MORE,4
Average qualityREAD MORE,3
Very bad do not buy from Flipkart WiiREAD MORE,1
Bluetooth connection lost It shows in available devices but after connecting it the headphone shuts offREAD MORE,1
Awesome❤️READ MORE,5
Unwanted noiseREAD MORE,4
"Good, but uncomfortable to useREAD MORE",3
"guys its audio quality is awesome, fit is awesome, battery backup is great, the only trouble with them is if you try to stretch them again again then some cracks will generate in its Band, so take care of it.READ MORE",4
Wrong productREAD MORE,2
Bass Always Good 🔥 Sound quality Superb 👍🏻READ MORE,4
Value of money sound quality is ultimate but one proble i can't use when sleeping time ☹️READ MORE,5
Good one..READ MORE,5
Sound not goodREAD MORE,2
Tight on ears....so pain stars after 10-15 minutes..... other wise the product is good....sound is nice ...READ MORE,4
Super soundtrackREAD MORE,5
After few Days Bluetooth Connection auto DisconnectedREAD MORE,5
AwesomenessREAD MORE,4
Love this Headphone but feels little pain on ears after using for 1hr.. but this is the best headphones i have ever used...READ MORE,5
Sound quality as expected ... price is also reasonable.. worth buying... overall it is a good product .READ MORE,5
Good qualityREAD MORE,5
Bass is not good ... Mrjatt@official.Build quality is also average .Real review you do not buy this...READ MORE,3
Good but the minor thigs like background sound is audible when using on call or else....READ MORE,4
Very nice sound And bass it is Impress to meREAD MORE,5
Really this is amazing and sound quality is very good.READ MORE,5
Not that good product 👎READ MORE,1
Very nyz   superb   bass awsmeREAD MORE,5
Quality is very good.. Nd sound is amazing.READ MORE,5
GoodREAD MORE,5
Really RockerzREAD MORE,5
Nice productREAD MORE,5
Very nyz   superb   bass awsmeREAD MORE,5
Quality is very good.. Nd sound is amazing.READ MORE,5
GoodREAD MORE,5
Really RockerzREAD MORE,5
Nice productREAD MORE,5
Very nice prodectREAD MORE,4
OP headphones for free fireREAD MORE,5
In some mobile Bluetooth connectivity is good but in some mobile i face a problem of sound lag while playing PUBG. And aux cable is also produce some problems. THANK YOU. 😑READ MORE,3
"i like this product , design and sound quality is very goodREAD MORE",5
VeryREAD MORE,5
People's can hurt but this will heal you .READ MORE,5
Good ☺️READ MORE,4
Super ☺😊👍✨READ MORE,5
Good headset with best in class sound quality. Bass is best. Overall built good.Rated it 4 just because of 1)its design that feels tight after 30 minutes and have to remove.2) this headphone is not for call purpose as the mic is not of good quality.READ MORE,4
AwesomeREAD MORE,4
overall sound quality is good.Better bass.Strong build qualityREAD MORE,4
The superb sound and bassREAD MORE,5
Good product. Best for gaming.READ MORE,4
Led indicators not workingNot comfortable for long time useAfter 15-20min of used ear is little bit painBcoz of tight fighting...READ MORE,1
Very least productREAD MORE,1
Osm baseREAD MORE,4
Very goodREAD MORE,3
Vrey nice productREAD MORE,5
Very nice productREAD MORE,5
OkREAD MORE,3
ExcellentREAD MORE,5
Very nice 😀READ MORE,5
Product is extremly fragile and may not work in long time ...totally chinese item.  Intex is best sound solution .  High rating is fake and may purchased rating also ..actual product is third class productREAD MORE,1
Awesome productREAD MORE,4
Very great product.. nice battery back up.. decent sound and bass quality.. in this price range this headset is the best.. the reason for 1less star is after using for little longer time ears starts paining as it is on ear headset it happens with all the headsets in same category a part from that over all product is very niceREAD MORE,4
Right side suddenly Stop the sound it is very badREAD MORE,3
it is a good product..READ MORE,5
Amazing sound 👌😍READ MORE,5
It's very nice & good product ...READ MORE,5
"As expected, boAt has fulfilled my heart with great sound, bass and crystal clear sound. It's a great value for money. Buy it blindly. You will be satisfied 100% in this price range !!!READ MORE",5
It's really very pathetic only within purchase of 1 week the overhead part of headphone is torn & has cracks in between. It has become a wastage for us.please refund it.READ MORE,1
Range is too low and very hard and weight is too highREAD MORE,2
goodREAD MORE,4
SuperbREAD MORE,5
Nice and good but one problem has not come comfortable fitting here in your phone normal raf product was OK thenREAD MORE,4
It's really very pathetic only within purchase of 1 week the overhead part of headphone is torn & has cracks in between. It has become a wastage for us.please refund it.READ MORE,1
Range is too low and very hard and weight is too highREAD MORE,2
goodREAD MORE,4
SuperbREAD MORE,5
Nice and good but one problem has not come comfortable fitting here in your phone normal raf product was OK thenREAD MORE,4
Nice headphone 😍READ MORE,5
Decent product when purchase 999READ MORE,5
"Good Product, Very powerful BASS, Dual connectivity, But the only problem is that you cannot wear it for a long time continuously.READ MORE",4
"I went by the Boat brand name and purchased this. But it is poorly designed using poor quality materials. The ears start sweating within minutes of use, which is in fact bad and can cause infection to settle in thru long usage.READ MORE",3
NiceREAD MORE,4
We cannot use it for calls becz there is no voice cancellation and can't use for games like pubg there more lag  it's only for listing music  and video basic blutooth headsetREAD MORE,3
Nice .can get it in this price..is a little tight but will get loose after some time ....nice bass sound is good..very loudon full volume..okay okay voice cancellation ..enjoy dancing while wearing it ..I'm fully satisfied 👌👌color as shown ..good...it is genuine from boatREAD MORE,3
Nice for listening musicREAD MORE,5
Good but.... Cushan are painfull after some timeREAD MORE,5
Sound quality is good but severe painful of ear after wearREAD MORE,2
Good headphones at this price rangeREAD MORE,5
"Really really good.. Packaging , design and sound quality everything is superbREAD MORE",5
Good for this price (Rs 999)READ MORE,3
"Awem product ,READ MORE",5
Gud soundREAD MORE,5
Good headphones at this price rangeREAD MORE,5
"Really really good.. Packaging , design and sound quality everything is superbREAD MORE",5
Good for this price (Rs 999)READ MORE,3
"Awem product ,READ MORE",5
Gud soundREAD MORE,5
Good productREAD MORE,4
So good ....🥰🥰🥰🥰READ MORE,5
"Not good, not badREAD MORE",3
"It's awesome, I love it, and I am gonna prefer boat forever and the services of flipkart💙READ MORE",5
It was perfect at 1st but within 1 yrs.. it's bluetooth functioning stopped...READ MORE,1
It's just an awesome product. It's perfect!READ MORE,5
Good productREAD MORE,4
This is a good productREAD MORE,5
Just excellent in all respectsREAD MORE,5
GddREAD MORE,5
Nice headphone good  qualityREAD MORE,5
Very good product. Awesome sound and bass.READ MORE,5
"Nice headphone, simply awesome🔥🔥READ MORE",5
Great soundREAD MORE,5
AwesomeREAD MORE,5
Both wired and wireless option is to good.READ MORE,4
SOUND IS GOODBUT THE BAND IS DELICATE IT CAN BREAK EASILYREAD MORE,2
After 16 days use bluetooth connectivity not working. I also complaint boat customer care.READ MORE,3
OwsmREAD MORE,5
Really osmREAD MORE,5
"Wow sound quality is too good..just go for it,It's amazing at this price..READ MORE",4
"Its amazing, I really like its bass and sound and also battery backupREAD MORE",4
"Love it amezing product, Nice qualityBest product with features in price rangeREAD MORE",5
I love itREAD MORE,5
It is disconnecting while attending the callsREAD MORE,2
"Wow sound quality is too good..just go for it,It's amazing at this price..READ MORE",4
"Its amazing, I really like its bass and sound and also battery backupREAD MORE",4
"Love it amezing product, Nice qualityBest product with features in price rangeREAD MORE",5
I love itREAD MORE,5
It is disconnecting while attending the callsREAD MORE,2
Worth itREAD MORE,5
Every thing is Good but it doesn't get sync when phone call receives. The person on the other end not able to hear properly when connected with Bluetooth or aux cable. Mic quality needs to improveREAD MORE,5
Wonderful products 👍👍READ MORE,4
Just say one word AwesomeREAD MORE,5
Amazing Build Quality n So Deep Bass along with ClarityBest headfones at this priceREAD MORE,5
Bought it at an offer price of 1k. Not a good fit and definitely not recommended for people with glasses. Volume buttons are not Woking. Mic quality is very bad. There are glitches in sound while connected on BluetoothREAD MORE,3
Good but Bluetooth range should be increased!READ MORE,4
Excellent productREAD MORE,5
AverageREAD MORE,5
Sound quality and bass is good but for calling not useful.READ MORE,3
"Its nice product but,when we call phone call quality is not so goodREAD MORE",3
Good productREAD MORE,5
NiceREAD MORE,4
Good product Thanks flipkart 😍READ MORE,5
My favorite brand boat from 3years Best headphones in this price If you R bass lover thn go for any boat brandREAD MORE,5
Nice product battery backup is not good but all function is very goodREAD MORE,5
Good product comfortable bassREAD MORE,5
Very Nice Sound Quality. Really AmazingREAD MORE,5
It's really amazingREAD MORE,5
SuperREAD MORE,5
Good product with its price.READ MORE,4
Overall nice sound & gud bass but sound coming out & getting ear pain😟READ MORE,3
Nice productsREAD MORE,5
I would prefer Over ear because they are more comfortable. On ear are good but not comfortableREAD MORE,4
GoodREAD MORE,4
Good oneREAD MORE,5
It's awesomeREAD MORE,5
They r just amazing and cost is low for such an amazing headphones. The sound quality is awesome been using them from many months .READ MORE,5
Bluetooth connectivity is not good.. But okREAD MORE,5
"During call mic is not good. And if you disconnect from mobile, it is not getting switch off automatically.READ MORE",3
Really a gud heaset...bass is exceptional..clarity is also on level...READ MORE,5
"Sound quality is good ,but it is not comfortable for long usageREAD MORE",4
Absolutely wonderful product.mindblowing.Super battery Backup.excellent design.easy to handle.I like this very muchREAD MORE,5
I am using it since last week i dont see any problem and no matter how much i use it never run out of batteryREAD MORE,4
Kollila Peten complaint ayi One month polum ayillaWarranty okke chummadaaaREAD MORE,5
Sound quality is very badREAD MORE,1
It was getting struck while hearing a music.READ MORE,1
A bit uncomfortable on ears baki to mast haiREAD MORE,4
Osm bass but headphone body is low qualityREAD MORE,4
Bluetooth connection is weak.everything is greatREAD MORE,4
"Left side speaker is not working, getting crack sound, 1.5k for 16 month?, really not worthyREAD MORE",1
"Very good product and very fast delivered with in 1 day, thank you flipkartREAD MORE",5
"Super product, sound clarity awesome.READ MORE",5
nice product sound quality is awesomeREAD MORE,5
Very bad!! worked very well in the beggining but now only one side of the headphone works that too rarely. Extrememly bad qualityREAD MORE,1
Just WowREAD MORE,5
Best headphone in this range..READ MORE,5
ExcellentREAD MORE,5
It's niceREAD MORE,5
AwsmeREAD MORE,5
Battery life is 5 daysREAD MORE,5
Sound quality is good on this price range but very little comfortableREAD MORE,4
Very good quality I'm satisfiedREAD MORE,5
GoodREAD MORE,3
GoodREAD MORE,5
Battery life is 5 daysREAD MORE,5
Sound quality is good on this price range but very little comfortableREAD MORE,4
Very good quality I'm satisfiedREAD MORE,5
GoodREAD MORE,3
GoodREAD MORE,5
"Voice quality and volume during call is very low...sometimes not able to hear even at full volume. .. otherwise for listening music very nice sound, beats and bass..READ MORE",2
Looks to be fine but while on phone call it's not clear not very clear with LED TvREAD MORE,3
Best ever product from Boat...READ MORE,5
Best product at reasonably competative priceREAD MORE,5
If we wear it for long time actually not long time after half an hour ears start and we have to take it off.Otherwise its a nice product 😊Satisfied 👍READ MORE,4
To tight and uncomfortable.READ MORE,2
NiceREAD MORE,5
Nice product with cheap priceREAD MORE,5
AwesomeREAD MORE,5
Bass 5 ⭐Sound 5 🔊Battery 5🔋All is good Ferformance Thank you for flipcartREAD MORE,5
"Perfect solution for youngster's need, it works fine with all time of songs.READ MORE",5
Wow 😘READ MORE,1
"Sound Quality , Bass, Battery backup is awesome.READ MORE",5
The sound keeps on breaking if it used even from a little distance of a phoneREAD MORE,3
Tight to earsREAD MORE,5
IT IS PRODUCT FOR ME AND OTHERS IT IS EXCELLENTREAD MORE,5
"I am giving it 3 stars ⭐ , as it's not comfortable in my ear. After 30 minutes of use may ears start paining. So not good for online classes.. But the sound is good and bass too. Microphone is also good. The other person can hear me clearly in call.READ MORE",3
This had phone is best in this range I say you buy this head phoneREAD MORE,5
Very good bass good headsetREAD MORE,5
#superb_quality😍😍 Thnkuu so much flipkart ☺️☺️READ MORE,4
Satisfied with the product. Little bit heavy. Cause pain in ears if long useREAD MORE,4
Nice productREAD MORE,5
"I buy it for Rs. 999 ,at this price it is really good product. But after using 1 hr continuously it somewhat give pain to our ear. Sound quality is goodREAD MORE",4
Good product with best priceREAD MORE,5
Awesome bluetooth full of base I'm using till 10 months no damages no repairs all well...value of money but one of the problem I saw that it's paining ears long time hearing music (2 hours continuously) overall it's good...thank u boAt...READ MORE,5
Satisfied with the product. Little bit heavy. Cause pain in ears if long useREAD MORE,4
Nice productREAD MORE,5
"I buy it for Rs. 999 ,at this price it is really good product. But after using 1 hr continuously it somewhat give pain to our ear. Sound quality is goodREAD MORE",4
Good product with best priceREAD MORE,5
Awesome bluetooth full of base I'm using till 10 months no damages no repairs all well...value of money but one of the problem I saw that it's paining ears long time hearing music (2 hours continuously) overall it's good...thank u boAt...READ MORE,5
Size is small as expectedREAD MORE,5
This is the birthday gift for my younger brother.... and he loved it so much 😍😍😍😍.... now he nicely and comfortable play Pubg🤗.READ MORE,5
AwesomeREAD MORE,5
Very bad product not goodREAD MORE,1
Awesome soundREAD MORE,5
Everything is all right but in only one month u have to change the aux cable. Rest is superbREAD MORE,4
Excellent oneREAD MORE,5
awesomeREAD MORE,4
"1. Built Quality - Good 3/5 ( After some time, headaches start due to its hardness.) It is the same even after 20 days.2. Soud Quality- Quite Good3- Connectivity - Poor( If I bend the head even a little bit, its connectivity shakes and disconnects automatically) If you buy, then check it well and get it. I am very dissatisfied.4- Price- According to the amount of money these people are taking, it is very much because they are good to see, connectivity is absolutely zero.  (At 999/-) P...READ MORE",3
GoodREAD MORE,5
AmazingREAD MORE,4
This head sets sound really very goodREAD MORE,5
GoodREAD MORE,5
"Nice...,🔥🔥READ MORE",4
Its osm yar its sound quality is also gud and bass is dam cool yarREAD MORE,5
Vera levelREAD MORE,5
Amazing sound and bassREAD MORE,5
nice productREAD MORE,5
OKREAD MORE,4
good product👍👍READ MORE,5
It's Supeb.... Best headsetREAD MORE,5
Sound is not clearREAD MORE,5
GoodREAD MORE,5
Not clearly call voice another sideREAD MORE,2
best sound qulaity sperb packing and awesome colour ...READ MORE,5
Very nice 👌READ MORE,4
Best in segmentREAD MORE,5
NiceREAD MORE,5
Awesome product. Sound quality is toooo good.READ MORE,5
Good sound quality and ...whooaaa... What a base it has .. best product in that range ..🔥🔥🔥🔥🔥READ MORE,5
Tried 2 times and received defective product only. Call quality is veri bad. Disappointed lREAD MORE,1
"I mean it's amazing. I love it.But... It's a bit tight fit kinda headphone...it literally hurts my ear( i have a pretty big head i admit, but still ) and it makes a cracking sounds like ""ti ti tik"" sometimes..which is annoying.READ MORE",4
Sound is awesome.....nice built quality...... battery backup aslo good not best...... comfortable using long timeREAD MORE,4
Awesome nice productREAD MORE,5
Nice productREAD MORE,4
But myke is verry weekREAD MORE,3
Nice productREAD MORE,4
NiceREAD MORE,3
NiceREAD MORE,5
The Sound quality is just awesome and the connection occurs fastly but the connection range is small if there is some obstacles.But the headset is worth for money.Dont just think go for it and buy itREAD MORE,5
GoodREAD MORE,3
Headphone is bad. HeadacheREAD MORE,3
loved itREAD MORE,5
Outstanding sound nd bass🔥🔥🔥READ MORE,5
It's foam is too hard ears are paining to much.....READ MORE,3
Bass was Awesome👍👏😊READ MORE,5
"After using for a month, it is found that ear cup are small so on long use it hurts.. secondly in my case right side was loose after some days, resulting not getting the grip..Good point is sound quality (not vocal) and price..and ofcourse indian companyREAD MORE",3
Bluetooth didn't workedREAD MORE,1
"There is a big demerit of this headphone, that is when you connect your mobile phone and  open ZOOM MEETING application, the zoom app does not work properly.I mean , this headphone is not good to attend ZOOM meatings.READ MORE",3
Very good quality 🤩iREAD MORE,4
That product was so good it's bass and dezining is great👌👌👌I am so happyREAD MORE,5
"Very good ❣product👌🏻👌🏻👌🏻, u must buy it.😊😁😁😁😁READ MORE",5
Best quality!READ MORE,4
Good product value for moneyREAD MORE,5
nice productREAD MORE,4
It's awsomeREAD MORE,5
Nice Product And Excellent Delivery Facility By FlipkartREAD MORE,5
It's excellentREAD MORE,5
Mic quality is not good... Other person can not here you if you are using these for calling purpose.. so wont suggest it if your primary uses is for voice calls mostly.READ MORE,2
Product is good but get pain in ears in only 10 mins.READ MORE,3
Best products of boat...READ MORE,5
CLASSY PRODUCTAmazing Audio product from boAt. - Superb bass.- Crystal clear sound.- Awesome battery backup.It's over all a great deal at such price. ❤❤🤗🤗READ MORE,5
A good product from boat nirvana  .I really enjoyed with this one.READ MORE,5
Sound good quality is very good n also bass is very very niceREAD MORE,4
"Very good product ,very fast delivery,sound quality is very good soooo nice peoductREAD MORE",5
Product is fine not good as reviews suggest but great in this priceI m Giving my review after using it for a week. Pros. -Cheap Nice looksAux cable and pointNice audio qualityBattery life is greatCons-It makes unnecessary weird noises when we start to listen somethingReally hard to wear for more than 1 hr..my ears starts painingWhen i use it on laptopSound Up/down and mute button stops workingBut everything is fine is you use your smartphoneREAD MORE,4
It was too heavy on head and sound quality was very poor. Sound was breathing while talk or listen to music.READ MORE,1
Nice for playing PubgREAD MORE,5
This Bluetooth headset connectivity is Very Poor ...after 7 days my headset not working....😔😔READ MORE,2
Very good prodectREAD MORE,4
Nice qualtiy nice baas n nice soundConnectivity is very badREAD MORE,1
Don't buy if u want this for pubg gaming.READ MORE,3
NiceREAD MORE,5
At first I thought it would not fit perfectly and my ears will pain using for just 15 minutes. As I said it was just a thought. After use of 3 weeks I found it very comfortable and I wear it for 2-3 hours to listen to my online classes I got for 999. Best at this price. Buy it only in sale if you get it at 999READ MORE,4
"Nice product,I have been using last 10 months. Battery backup is good.READ MORE",5
Nice qualtiy nice baas n nice soundConnectivity is very badREAD MORE,1
Don't buy if u want this for pubg gaming.READ MORE,3
NiceREAD MORE,5
At first I thought it would not fit perfectly and my ears will pain using for just 15 minutes. As I said it was just a thought. After use of 3 weeks I found it very comfortable and I wear it for 2-3 hours to listen to my online classes I got for 999. Best at this price. Buy it only in sale if you get it at 999READ MORE,4
"Nice product,I have been using last 10 months. Battery backup is good.READ MORE",5
Wow it Thanks flipkartREAD MORE,5
It's is okk. And it's look is nice but they push ear moreREAD MORE,3
Not badREAD MORE,4
It's really amazing....best headset in this price...I over it...it looks stylish ....if u want to buy a headset in medium price then this product is highly suggested...thankq...flipkartREAD MORE,5
Delivery boy is wellREAD MORE,4
Nice product 👍 Easy to carry to 😀😀READ MORE,4
YoREAD MORE,5
ThanksREAD MORE,5
Its ossum product...Grab it fasttREAD MORE,5
"Great sound, nice bass and the good thing is the battery backup which is as same as mentioned. So, best headphones at this price range, one should go for it.READ MORE",5
Awesome some product I like it is very good productREAD MORE,5
Good product....buyableREAD MORE,4
Their  all things are good but the head band is no soo flexible. It break after a regular use.READ MORE,1
Amazing but battery backup is not amazingREAD MORE,5
Excellent quality and best for MusicREAD MORE,5
Best product value of money 👌👌READ MORE,4
"Everything is ok, but tha mic quality is very bad.READ MORE",3
"Im so happy on this product. Its my honest Review, this headphone is my favorite. Im so happy thank you filipkartREAD MORE",5
Worthy pennyREAD MORE,4
Really like this❤️. And it have the perfect Bass which makes you feel like u are in Theatre Hall. Sound quality is very neat and clean. You should go for it. Thank you 😊.READ MORE,5
Good 🔊READ MORE,4
Nice productREAD MORE,5
GudREAD MORE,4
"Bluetooth connectivity is very bad. Even if I move within 4 metre distance from mobile voice or sound going to break. Although, cushion is soft however still it put a lot of pressure on ears.READ MORE",1
Gd product but the qutions is not perfect for me not use for long time because that's irritate my 👂 but the sound was awesome bass is very goodREAD MORE,3
NiceREAD MORE,5
nice boatREAD MORE,5
But not audible for other while call or while playing pubg and Free fire no mic qualityREAD MORE,5
Awesome experience must try itREAD MORE,5
Good experience.READ MORE,5
sprbREAD MORE,5
Superb quality 👍READ MORE,4
Super product super bass and super sound qualityREAD MORE,5
Very painfulREAD MORE,1
VERY NICE 👌 GOOD PRODUCTREAD MORE,5
Awesome product for budget buy users.READ MORE,5
NiceREAD MORE,5
Can not use  for callingREAD MORE,3
Quick and safe deliveryREAD MORE,4
Ok okREAD MORE,4
Good soundREAD MORE,4
This Headphones Is Really AwesomeREAD MORE,5
Value for moneyREAD MORE,4
Good value of goodREAD MORE,4
Good product okREAD MORE,4
I faced connectivity and speaker's issue.READ MORE,2
Nice product must buy thisREAD MORE,5
Very nice sound good productREAD MORE,5
NiceREAD MORE,5
Very good product.READ MORE,5
Battery🔋 backup not good and ear 👂cup not comfortable ☹️READ MORE,3
AmazingREAD MORE,4
Sound quality is good but you can't wear it for long time your ears start hurting after 10 to 15 mins of usageREAD MORE,3
Verry bad....I couldn't expect such things from this brand. After 2 days of usage only when I connect to bluetooth only left side is working and from right side negligible voice comming. but when I connect using wire then it working fine. but connecting with bluetooth still facing same issue.READ MORE,2
Trust me. I'm using it since 10 months..and this  is absolutely brilliant.READ MORE,5
Money worth productREAD MORE,5
Good product 😍😍😘😘READ MORE,5
Just awesome👍👏😊READ MORE,5
Quite good 👌😊READ MORE,4
Awesome product ❤️READ MORE,5
Nice Product. Delivery of the product was on time.READ MORE,5
Speed delivery and nice product...READ MORE,5
Mic quality is lowREAD MORE,4
"Best in quality , audio is best and bass superbb. If you thinking to buy this then must buy.READ MORE",5
Speaker is good qualitiesREAD MORE,5
Just AWS it separate music beats and sounds separatly and very pleasant to hear high thump music like jazz and rock musics and i just bought this for 999 during  Flipkart day saleREAD MORE,5
"Its is very good. Best in class, best in design, best in sound. The ear cushions are much better than any other headphones i had used.Connectivity is also very easy. No buffer occured.Easy to handle&wear. It is very Comfortable to wear. Must buy product.READ MORE",5
Excellent 😊READ MORE,5
Excellent quality 👌READ MORE,5
Sound quality amazingREAD MORE,5
It will not fit into your ears.. You will end up with ear pain.READ MORE,2
Osm.product its base is superb. And battery backup is very goodOverall nice productREAD MORE,5
These headsets are a great budget headsets and the battery backup and sound quality is quite good.The only issue is if you listen to the audio at a very high volume the audio isn't very clear.READ MORE,4
Mic is not working bad headphones ... 😭👿😈READ MORE,1
"Awesome Sound... Very comfortable... Contains wire, also works when battery drain out...READ MORE",5
Super soundREAD MORE,5
Nice designREAD MORE,5
NiceREAD MORE,4
Very niceREAD MORE,5
"Nice Product... The range and the connecting power of bluetooth are not so good as I expected, but the sound quality and the battery backup are nice.READ MORE",4
Very Satisfying Product From BoatI bought it for Rs. 999READ MORE,5
Good quality and budget headphones... 😊READ MORE,3
Battery Backup must improve and some cusion tooREAD MORE,4
All are 💯 percentage awesome but it was too tight at ears Otherwise 🔥READ MORE,5
AwesomeREAD MORE,4
Very Satisfying Product From BoatI bought it for Rs. 999READ MORE,5
Good quality and budget headphones... 😊READ MORE,3
Battery Backup must improve and some cusion tooREAD MORE,4
All are 💯 percentage awesome but it was too tight at ears Otherwise 🔥READ MORE,5
AwesomeREAD MORE,4
Extent i love itREAD MORE,5
Amazing 😍READ MORE,5
"Nice headphone. Due to there small in size, they starts  to pain in the ear after listening for around 1 to 2 hrs. Overall a decent productREAD MORE",3
Good at this priceREAD MORE,5
Sound quality is really nice it has deep bass & battery backup is longREAD MORE,5
"I have purchased this headset, when i got this one the build quality is very bad nd it is very bad head set i ever usedREAD MORE",1
The  product is small when compared to the image shown on flipkart . but nice product and better sound quality .READ MORE,4
Highly satisfied with this product...thanks to flipkartREAD MORE,5
"material is very sturdy and quality of material is very very good, but unfortunately you can not keep on ears for more than 15-30 minutes as the grip is so tight, you throw it away due to unbearable pain on ears.  think twice before buying.  Sound is clear and mic works ok.I have stopped using it after a month only.READ MORE",1
GoodREAD MORE,4
werth with moneyREAD MORE,4
Microphone not upto the mark...READ MORE,3
"nothing to say , it's just awesome, good sound quality, best battery backup. so nice 😍😍READ MORE",5
"AVERAGE.Has good sound and bass, but connectivity wise it sucks. U will notice audio dip occasionally which I felt really annoying. Other than that it has good built quality and design. U will feel a pressuring sensation just for a while. Once u get used to, U won't feel it.READ MORE",3
👎badREAD MORE,1
I am writing this review after using for more than 15 days. I got this headphone for 999 on sale. Beast headphones in its range perfect choice. Go for it.Pros:Headphone quality is very goodSound and bass is excellent in performance in its price range.Battery life is too good. Can easily use 7-8 hours without any doubt.Cons:Wifi connectivity slows down while on a call.To solve this use wire turn on bluetoothPain in ears while using more than 30 min.Solution: use this for 2-3 days afte...READ MORE,5
so tight on ears. after using it ears pains.READ MORE,4
It is really good headphone.But it causes pain to ear after some time.otherwise everything is good.READ MORE,4
Nice and good luckREAD MORE,4
GoodREAD MORE,5
NiceREAD MORE,5
Awsm product buy on sale is price is 999Awsm product and battery backup also best overall best headset in 999READ MORE,5
Wow lovelyREAD MORE,5
Good productREAD MORE,3
Its a good headphone for this price bass is very good thanx flipkartREAD MORE,4
"Amazing, mind blowing product and very fast delivery within 3 daysREAD MORE",5
Wonderful pro𝐝𝐮𝐜𝐭READ MORE,5
DamagedREAD MORE,1
Awesome product!! Give for it..READ MORE,5
It is  excellent product . Thanks flipkarrt for delivering a excellent productREAD MORE,5
Good sound quality.prefect battery back-up.READ MORE,4
Using more than hour given pain around earREAD MORE,4
"I used this headphone 2 years,Still it's working condition,Not a good fit, Battery Life is good.Average sound quality.READ MORE",4
SupbREAD MORE,4
I loved so muchREAD MORE,5
Excellent sound quality and clarityREAD MORE,4
It is very good I loved itREAD MORE,5
It is so amazing you can buy it if you are head is smallREAD MORE,4
GoodREAD MORE,5
Seraaa puraaa enddd so niceee bassREAD MORE,4
This headset is amazing and sound quality is very good thanks to Boat and FlipkartREAD MORE,5
Build quality need to improveREAD MORE,5
"Nyc product,go for itREAD MORE",5
Superb performance & Value for moneyREAD MORE,4
This headphone is awesome. It provides a very good sound and make you feel that you are sitting in a movies hall. It's bass is too good. But I have given it 4stars instead of 5 because sometimes it give some problem while you are on a phone call. Except this problem this headphone are excellent. It's built quality is ❣️awesome in its price segment. Don't miss the chance to buy this product. #awesome #base #built quality #design🥰😍🤩. I love♥️ this product. Thanks a lot boAt for providing us...READ MORE,4
Boat is providing best quality headphones. Bass is awesome . Ears will get pain for few daysREAD MORE,5
Awesome product ......READ MORE,5
goodREAD MORE,4
"Best price, butREAD MORE",4
Go for itREAD MORE,5
There isn't anything about this is incredible. it's just okay for the purpose. There is a lag in audio while playing songs on YouTube or watching films.READ MORE,3
"Mujhe bahut bekar laga I dont like sound quality the sound quality is irritating and annoying,sound beech beech me gayab ho jata h Blootootth version old h Overall i dont likeREAD MORE",2
NiceREAD MORE,4
Good quality and excellent productREAD MORE,4
This is a very excellent Bluetooth Headset and it's sound quality is also very great. Thank u FlipkartREAD MORE,5
GoodREAD MORE,5
It gives you  pain when you wear its for more than 30 min .READ MORE,4
This product is delivered before a day as well as the site is given to me .The quality of  sounds is too good and base also.And battery backup is 7-8 hour's . Amazing product 🥰READ MORE,5
Only the cushion is soft but using 2-3hours the ear would painAlthough the sound and built quality is goodREAD MORE,4
Nice 🎧READ MORE,5
It's awesome product i like itREAD MORE,5
Jst osm but Bluetooth connection is not so strong in gaming 🎮READ MORE,4
Very good with budget price rangeREAD MORE,5
Good product...must go for it...READ MORE,5
Best headphoneREAD MORE,5
Nice headphonesREAD MORE,4
okREAD MORE,3
Owsome  product by flipkart...READ MORE,5
Good productREAD MORE,4
Nice Product sound quality is really awesome.  But build quality is not too good my ear gets pains after 20 to 25 min. If you regret for pain quarries then you must buy this product......After all it's very nice deal....READ MORE,4
This is tje worst headphone . Don't buy this . Only 10 days after one side was not working . And no response from manufacturer company . No single customer care in rajasthan . This is too disappointing !!READ MORE,1
Supab qualityREAD MORE,5
"Perfect headphones for taking my online class, running, cycling and gymREAD MORE",5
"it's an awesome product , but the only thing is that while in call the mic doesn't work properlyREAD MORE",4
Super product behtreen soundREAD MORE,5
This is tje worst headphone . Don't buy this . Only 10 days after one side was not working . And no response from manufacturer company . No single customer care in rajasthan . This is too disappointing !!READ MORE,1
Supab qualityREAD MORE,5
"Perfect headphones for taking my online class, running, cycling and gymREAD MORE",5
"it's an awesome product , but the only thing is that while in call the mic doesn't work properlyREAD MORE",4
Super product behtreen soundREAD MORE,5
